Rank,Club,Country,Level,Elo,From,To
None,Aston Villa,ENG,1,1629.02294922,1947-02-16,1947-02-22
None,Aston Villa,ENG,1,1629.18408203,1947-02-23,1947-03-08
None,Aston Villa,ENG,1,1624.26818848,1947-03-09,1947-03-22
None,Aston Villa,ENG,1,1617.08435059,1947-03-23,1947-03-29
None,Aston Villa,ENG,1,1623.45007324,1947-03-30,1947-04-04
None,Aston Villa,ENG,1,1612.85717773,1947-04-05,1947-04-05
None,Aston Villa,ENG,1,1623.22851562,1947-04-06,1947-04-08
None,Aston Villa,ENG,1,1632.70324707,1947-04-09,1947-04-12
None,Aston Villa,ENG,1,1627.54833984,1947-04-13,1947-04-13
None,Aston Villa,ENG,1,1617.54833984,1947-04-14,1947-04-19
None,Aston Villa,ENG,1,1616.03161621,1947-04-20,1947-04-26
None,Aston Villa,ENG,1,1606.39074707,1947-04-27,1947-05-04
None,Aston Villa,ENG,1,1610.39074707,1947-05-05,1947-05-10
None,Aston Villa,ENG,1,1614.58435059,1947-05-11,1947-05-17
None,Aston Villa,ENG,1,1621.27758789,1947-05-18,1947-05-20
None,Aston Villa,ENG,1,1608.27758789,1947-05-21,1947-05-26
None,Aston Villa,ENG,1,1616.71081543,1947-05-27,1947-08-23
None,Aston Villa,ENG,1,1604.55749512,1947-08-24,1947-08-27
None,Aston Villa,ENG,1,1607.31628418,1947-08-28,1947-08-30
None,Aston Villa,ENG,1,1602.28295898,1947-08-31,1947-09-01
None,Aston Villa,ENG,1,1609.80041504,1947-09-02,1947-09-06
None,Aston Villa,ENG,1,1610.64672852,1947-09-07,1947-09-08
None,Aston Villa,ENG,1,1619.91027832,1947-09-09,1947-09-13
None,Aston Villa,ENG,1,1609.93481445,1947-09-14,1947-09-17
None,Aston Villa,ENG,1,1600.42407227,1947-09-18,1947-09-20
None,Aston Villa,ENG,1,1614.29064941,1947-09-21,1947-09-27
None,Aston Villa,ENG,1,1621.99865723,1947-09-28,1947-10-04
None,Aston Villa,ENG,1,1612.61035156,1947-10-05,1947-10-11
None,Aston Villa,ENG,1,1608.87438965,1947-10-12,1947-10-18
None,Aston Villa,ENG,1,1616.71105957,1947-10-19,1947-10-19
None,Aston Villa,ENG,1,1644.71105957,1947-10-20,1947-10-25
None,Aston Villa,ENG,1,1638.58190918,1947-10-26,1947-11-01
None,Aston Villa,ENG,1,1649.08984375,1947-11-02,1947-11-08
None,Aston Villa,ENG,1,1647.06274414,1947-11-09,1947-11-15
None,Aston Villa,ENG,1,1651.13500977,1947-11-16,1947-11-22
None,Aston Villa,ENG,1,1666.71044922,1947-11-23,1947-11-29
None,Aston Villa,ENG,1,1662.81506348,1947-11-30,1947-12-06
None,Aston Villa,ENG,1,1665.6171875,1947-12-07,1947-12-13
None,Aston Villa,ENG,1,1662.35021973,1947-12-14,1947-12-20
None,Aston Villa,ENG,1,1655.76318359,1947-12-21,1947-12-26
None,Aston Villa,ENG,1,1646.10241699,1947-12-27,1947-12-27
None,Aston Villa,ENG,1,1638.50964355,1947-12-28,1948-01-03
None,Aston Villa,ENG,1,1651.27294922,1948-01-04,1948-01-31
None,Aston Villa,ENG,1,1645.75036621,1948-02-01,1948-02-14
None,Aston Villa,ENG,1,1654.58642578,1948-02-15,1948-02-21
None,Aston Villa,ENG,1,1659.88134766,1948-02-22,1948-02-28
None,Aston Villa,ENG,1,1670.49316406,1948-02-29,1948-03-06
None,Aston Villa,ENG,1,1661.96838379,1948-03-07,1948-03-20
None,Aston Villa,ENG,1,1653.33105469,1948-03-21,1948-03-22
None,Aston Villa,ENG,1,1645.21826172,1948-03-23,1948-03-26
None,Aston Villa,ENG,1,1645.25805664,1948-03-27,1948-03-27
None,Aston Villa,ENG,1,1650.50720215,1948-03-28,1948-03-30
None,Aston Villa,ENG,1,1653.9206543,1948-03-31,1948-04-03
None,Aston Villa,ENG,1,1646.58837891,1948-04-04,1948-04-07
None,Aston Villa,ENG,1,1644.26257324,1948-04-08,1948-04-10
None,Aston Villa,ENG,1,1649.54467773,1948-04-11,1948-04-11
None,Aston Villa,ENG,1,1672.54467773,1948-04-12,1948-04-14
None,Aston Villa,ENG,1,1676.09179688,1948-04-15,1948-04-17
None,Aston Villa,ENG,1,1669.69506836,1948-04-18,1948-04-24
None,Aston Villa,ENG,1,1675.71557617,1948-04-25,1948-05-01
None,Aston Villa,ENG,1,1686.85229492,1948-05-02,1948-05-17
None,Aston Villa,ENG,1,1713.85229492,1948-05-18,1948-08-21
None,Aston Villa,ENG,1,1719.4161377,1948-08-22,1948-08-25
None,Aston Villa,ENG,1,1705.34240723,1948-08-26,1948-08-28
None,Aston Villa,ENG,1,1698.97131348,1948-08-29,1948-08-30
None,Aston Villa,ENG,1,1682.2722168,1948-08-31,1948-09-04
None,Aston Villa,ENG,1,1681.34863281,1948-09-05,1948-09-08
None,Aston Villa,ENG,1,1673.28015137,1948-09-09,1948-09-11
None,Aston Villa,ENG,1,1667.58703613,1948-09-12,1948-09-13
None,Aston Villa,ENG,1,1651.16125488,1948-09-14,1948-09-18
None,Aston Villa,ENG,1,1647.53918457,1948-09-19,1948-09-25
None,Aston Villa,ENG,1,1643.26049805,1948-09-26,1948-10-02
None,Aston Villa,ENG,1,1643.46777344,1948-10-03,1948-10-09
None,Aston Villa,ENG,1,1644.16601562,1948-10-10,1948-10-10
None,Aston Villa,ENG,1,1657.16601562,1948-10-11,1948-10-16
None,Aston Villa,ENG,1,1648.22851562,1948-10-17,1948-10-23
None,Aston Villa,ENG,1,1654.8972168,1948-10-24,1948-10-30
None,Aston Villa,ENG,1,1648.8494873,1948-10-31,1948-11-06
None,Aston Villa,ENG,1,1656.87231445,1948-11-07,1948-11-11
None,Aston Villa,ENG,1,1660.87231445,1948-11-12,1948-11-13
None,Aston Villa,ENG,1,1669.68969727,1948-11-14,1948-11-20
None,Aston Villa,ENG,1,1657.77270508,1948-11-21,1948-11-27
None,Aston Villa,ENG,1,1652.09863281,1948-11-28,1948-12-04
None,Aston Villa,ENG,1,1636.4630127,1948-12-05,1948-12-11
None,Aston Villa,ENG,1,1623.32995605,1948-12-12,1948-12-18
None,Aston Villa,ENG,1,1628.40588379,1948-12-19,1948-12-25
None,Aston Villa,ENG,1,1622.58496094,1948-12-26,1948-12-27
None,Aston Villa,ENG,1,1638.26416016,1948-12-28,1949-01-01
None,Aston Villa,ENG,1,1621.5012207,1949-01-02,1949-01-22
None,Aston Villa,ENG,1,1630.08190918,1949-01-23,1949-02-12
None,Aston Villa,ENG,1,1639.875,1949-02-13,1949-02-19
None,Aston Villa,ENG,1,1649.32421875,1949-02-20,1949-02-26
None,Aston Villa,ENG,1,1660.1751709,1949-02-27,1949-03-05
None,Aston Villa,ENG,1,1655.30639648,1949-03-06,1949-03-12
None,Aston Villa,ENG,1,1661.10290527,1949-03-13,1949-03-19
None,Aston Villa,ENG,1,1675.74938965,1949-03-20,1949-03-26
None,Aston Villa,ENG,1,1671.74682617,1949-03-27,1949-04-02
None,Aston Villa,ENG,1,1675.19213867,1949-04-03,1949-04-09
None,Aston Villa,ENG,1,1680.22753906,1949-04-10,1949-04-10
None,Aston Villa,ENG,1,1627.22753906,1949-04-11,1949-04-15
None,Aston Villa,ENG,1,1629.45532227,1949-04-16,1949-04-16
None,Aston Villa,ENG,1,1645.14282227,1949-04-17,1949-04-19
None,Aston Villa,ENG,1,1640.66748047,1949-04-20,1949-04-23
None,Aston Villa,ENG,1,1645.07617188,1949-04-24,1949-04-27
None,Aston Villa,ENG,1,1648.9901123,1949-04-28,1949-04-30
None,Aston Villa,ENG,1,1658.58569336,1949-05-01,1949-05-07
None,Aston Villa,ENG,1,1653.6505127,1949-05-08,1949-05-14
None,Aston Villa,ENG,1,1642.6505127,1949-05-15,1949-05-20
None,Aston Villa,ENG,1,1648.6505127,1949-05-21,1949-05-25
None,Aston Villa,ENG,1,1656.6505127,1949-05-26,1949-08-20
None,Aston Villa,ENG,1,1658.84716797,1949-08-21,1949-08-23
None,Aston Villa,ENG,1,1657.06286621,1949-08-24,1949-08-27
None,Aston Villa,ENG,1,1661.33825684,1949-08-28,1949-08-31
None,Aston Villa,ENG,1,1657.29272461,1949-09-01,1949-09-03
None,Aston Villa,ENG,1,1651.87084961,1949-09-04,1949-09-05
None,Aston Villa,ENG,1,1659.41552734,1949-09-06,1949-09-10
None,Aston Villa,ENG,1,1655.23388672,1949-09-11,1949-09-17
None,Aston Villa,ENG,1,1666.24072266,1949-09-18,1949-09-22
None,Aston Villa,ENG,1,1638.24072266,1949-09-23,1949-09-24
None,Aston Villa,ENG,1,1633.89001465,1949-09-25,1949-10-01
None,Aston Villa,ENG,1,1625.46313477,1949-10-02,1949-10-08
None,Aston Villa,ENG,1,1625.20751953,1949-10-09,1949-10-15
None,Aston Villa,ENG,1,1609.32836914,1949-10-16,1949-10-16
None,Aston Villa,ENG,1,1632.32836914,1949-10-17,1949-10-22
None,Aston Villa,ENG,1,1646.08642578,1949-10-23,1949-10-29
None,Aston Villa,ENG,1,1641.4017334,1949-10-30,1949-11-05
None,Aston Villa,ENG,1,1635.1607666,1949-11-06,1949-11-12
None,Aston Villa,ENG,1,1642.82189941,1949-11-13,1949-11-19
None,Aston Villa,ENG,1,1643.89489746,1949-11-20,1949-11-26
None,Aston Villa,ENG,1,1643.68945312,1949-11-27,1949-12-03
None,Aston Villa,ENG,1,1657.66174316,1949-12-04,1949-12-10
None,Aston Villa,ENG,1,1652.02990723,1949-12-11,1949-12-17
None,Aston Villa,ENG,1,1656.14453125,1949-12-18,1949-12-24
None,Aston Villa,ENG,1,1643.8001709,1949-12-25,1949-12-26
None,Aston Villa,ENG,1,1654.8392334,1949-12-27,1949-12-27
None,Aston Villa,ENG,1,1638.07287598,1949-12-28,1949-12-31
None,Aston Villa,ENG,1,1628.42138672,1950-01-01,1950-01-14
None,Aston Villa,ENG,1,1624.3026123,1950-01-15,1950-01-21
None,Aston Villa,ENG,1,1635.7253418,1950-01-22,1950-02-04
None,Aston Villa,ENG,1,1637.03942871,1950-02-05,1950-02-18
None,Aston Villa,ENG,1,1640.9041748,1950-02-19,1950-02-25
None,Aston Villa,ENG,1,1644.96472168,1950-02-26,1950-03-08
None,Aston Villa,ENG,1,1637.20214844,1950-03-09,1950-03-11
None,Aston Villa,ENG,1,1646.98010254,1950-03-12,1950-03-25
None,Aston Villa,ENG,1,1636.15698242,1950-03-26,1950-03-29
None,Aston Villa,ENG,1,1653.57397461,1950-03-30,1950-04-01
None,Aston Villa,ENG,1,1649.69616699,1950-04-02,1950-04-07
None,Aston Villa,ENG,1,1663.69750977,1950-04-08,1950-04-08
None,Aston Villa,ENG,1,1673.03369141,1950-04-09,1950-04-11
None,Aston Villa,ENG,1,1667.68823242,1950-04-12,1950-04-15
None,Aston Villa,ENG,1,1660.30712891,1950-04-16,1950-04-16
None,Aston Villa,ENG,1,1679.30712891,1950-04-17,1950-04-22
None,Aston Villa,ENG,1,1686.55078125,1950-04-23,1950-04-29
None,Aston Villa,ENG,1,1686.51318359,1950-04-30,1950-05-06
None,Aston Villa,ENG,1,1679.84558105,1950-05-07,1950-05-15
None,Aston Villa,ENG,1,1685.84558105,1950-05-16,1950-05-20
None,Aston Villa,ENG,1,1690.84558105,1950-05-21,1950-06-26
None,Aston Villa,ENG,1,1699.84558105,1950-06-27,1950-06-30
None,Aston Villa,ENG,1,1643.84558105,1950-07-01,1950-07-03
None,Aston Villa,ENG,1,1608.84558105,1950-07-04,1950-08-19
None,Aston Villa,ENG,1,1614.25085449,1950-08-20,1950-08-21
None,Aston Villa,ENG,1,1623.30102539,1950-08-22,1950-08-26
None,Aston Villa,ENG,1,1615.63964844,1950-08-27,1950-08-30
None,Aston Villa,ENG,1,1619.24597168,1950-08-31,1950-09-02
None,Aston Villa,ENG,1,1616.2265625,1950-09-03,1950-09-04
None,Aston Villa,ENG,1,1603.08557129,1950-09-05,1950-09-09
None,Aston Villa,ENG,1,1595.36352539,1950-09-10,1950-09-13
None,Aston Villa,ENG,1,1599.80419922,1950-09-14,1950-09-16
None,Aston Villa,ENG,1,1587.19311523,1950-09-17,1950-09-23
None,Aston Villa,ENG,1,1591.04821777,1950-09-24,1950-09-30
None,Aston Villa,ENG,1,1579.16833496,1950-10-01,1950-10-07
None,Aston Villa,ENG,1,1592.8157959,1950-10-08,1950-10-08
None,Aston Villa,ENG,1,1605.8157959,1950-10-09,1950-10-14
None,Aston Villa,ENG,1,1597.71484375,1950-10-15,1950-10-21
None,Aston Villa,ENG,1,1598.09399414,1950-10-22,1950-10-28
None,Aston Villa,ENG,1,1590.94897461,1950-10-29,1950-11-04
None,Aston Villa,ENG,1,1582.73632812,1950-11-05,1950-11-11
None,Aston Villa,ENG,1,1574.97241211,1950-11-12,1950-11-18
None,Aston Villa,ENG,1,1587.59411621,1950-11-19,1950-11-25
None,Aston Villa,ENG,1,1587.33728027,1950-11-26,1950-12-02
None,Aston Villa,ENG,1,1582.43859863,1950-12-03,1950-12-09
None,Aston Villa,ENG,1,1576.78173828,1950-12-10,1950-12-16
None,Aston Villa,ENG,1,1569.57275391,1950-12-17,1950-12-23
None,Aston Villa,ENG,1,1568.4675293,1950-12-24,1950-12-25
None,Aston Villa,ENG,1,1569.82641602,1950-12-26,1950-12-26
None,Aston Villa,ENG,1,1565.52160645,1950-12-27,1951-01-13
None,Aston Villa,ENG,1,1574.04321289,1951-01-14,1951-01-20
None,Aston Villa,ENG,1,1569.64575195,1951-01-21,1951-02-03
None,Aston Villa,ENG,1,1554.89013672,1951-02-04,1951-02-17
None,Aston Villa,ENG,1,1551.57495117,1951-02-18,1951-03-03
None,Aston Villa,ENG,1,1540.96984863,1951-03-04,1951-03-10
None,Aston Villa,ENG,1,1537.70581055,1951-03-11,1951-03-17
None,Aston Villa,ENG,1,1545.2052002,1951-03-18,1951-03-24
None,Aston Villa,ENG,1,1542.41931152,1951-03-25,1951-03-26
None,Aston Villa,ENG,1,1555.41418457,1951-03-27,1951-03-27
None,Aston Villa,ENG,1,1562.69799805,1951-03-28,1951-03-31
None,Aston Villa,ENG,1,1566.28295898,1951-04-01,1951-04-04
None,Aston Villa,ENG,1,1578.9765625,1951-04-05,1951-04-07
None,Aston Villa,ENG,1,1579.94213867,1951-04-08,1951-04-14
None,Aston Villa,ENG,1,1579.49194336,1951-04-15,1951-04-15
None,Aston Villa,ENG,1,1550.49194336,1951-04-16,1951-04-21
None,Aston Villa,ENG,1,1559.09008789,1951-04-22,1951-04-25
None,Aston Villa,ENG,1,1562.1673584,1951-04-26,1951-05-05
None,Aston Villa,ENG,1,1572.73693848,1951-05-06,1951-05-10
None,Aston Villa,ENG,1,1583.73693848,1951-05-11,1951-05-20
None,Aston Villa,ENG,1,1586.73693848,1951-05-21,1951-08-18
None,Aston Villa,ENG,1,1577.16796875,1951-08-19,1951-08-25
None,Aston Villa,ENG,1,1586.48913574,1951-08-26,1951-08-27
None,Aston Villa,ENG,1,1592.18457031,1951-08-28,1951-09-01
None,Aston Villa,ENG,1,1591.94750977,1951-09-02,1951-09-05
None,Aston Villa,ENG,1,1606.61621094,1951-09-06,1951-09-08
None,Aston Villa,ENG,1,1612.2175293,1951-09-09,1951-09-10
None,Aston Villa,ENG,1,1615.6295166,1951-09-11,1951-09-15
None,Aston Villa,ENG,1,1635.17602539,1951-09-16,1951-09-19
None,Aston Villa,ENG,1,1624.27978516,1951-09-20,1951-09-22
None,Aston Villa,ENG,1,1630.52026367,1951-09-23,1951-09-29
None,Aston Villa,ENG,1,1623.9609375,1951-09-30,1951-10-06
None,Aston Villa,ENG,1,1601.0255127,1951-10-07,1951-10-13
None,Aston Villa,ENG,1,1587.84265137,1951-10-14,1951-10-20
None,Aston Villa,ENG,1,1582.5859375,1951-10-21,1951-10-21
None,Aston Villa,ENG,1,1574.5859375,1951-10-22,1951-10-27
None,Aston Villa,ENG,1,1579.35131836,1951-10-28,1951-11-03
None,Aston Villa,ENG,1,1572.80895996,1951-11-04,1951-11-10
None,Aston Villa,ENG,1,1557.87768555,1951-11-11,1951-11-17
None,Aston Villa,ENG,1,1561.06799316,1951-11-18,1951-11-24
None,Aston Villa,ENG,1,1567.99975586,1951-11-25,1951-12-01
None,Aston Villa,ENG,1,1572.61328125,1951-12-02,1951-12-08
None,Aston Villa,ENG,1,1571.66699219,1951-12-09,1951-12-15
None,Aston Villa,ENG,1,1569.42687988,1951-12-16,1951-12-22
None,Aston Villa,ENG,1,1572.22717285,1951-12-23,1951-12-25
None,Aston Villa,ENG,1,1569.79150391,1951-12-26,1951-12-26
None,Aston Villa,ENG,1,1580.00622559,1951-12-27,1951-12-29
None,Aston Villa,ENG,1,1568.90686035,1951-12-30,1952-01-05
None,Aston Villa,ENG,1,1565.05078125,1952-01-06,1952-01-19
None,Aston Villa,ENG,1,1577.46044922,1952-01-20,1952-01-26
None,Aston Villa,ENG,1,1587.58398438,1952-01-27,1952-02-09
None,Aston Villa,ENG,1,1597.05664062,1952-02-10,1952-02-16
None,Aston Villa,ENG,1,1584.68457031,1952-02-17,1952-03-01
None,Aston Villa,ENG,1,1590.28881836,1952-03-02,1952-03-08
None,Aston Villa,ENG,1,1575.01989746,1952-03-09,1952-03-15
None,Aston Villa,ENG,1,1577.57788086,1952-03-16,1952-03-22
None,Aston Villa,ENG,1,1587.48974609,1952-03-23,1952-04-05
None,Aston Villa,ENG,1,1593.09033203,1952-04-06,1952-04-06
None,Aston Villa,ENG,1,1617.09033203,1952-04-07,1952-04-12
None,Aston Villa,ENG,1,1606.79846191,1952-04-13,1952-04-14
None,Aston Villa,ENG,1,1607.64172363,1952-04-15,1952-04-15
None,Aston Villa,ENG,1,1616.7755127,1952-04-16,1952-04-19
None,Aston Villa,ENG,1,1622.78503418,1952-04-20,1952-04-24
None,Aston Villa,ENG,1,1632.42736816,1952-04-25,1952-04-26
None,Aston Villa,ENG,1,1620.28112793,1952-04-27,1952-05-21
None,Aston Villa,ENG,1,1623.28112793,1952-05-22,1952-05-31
None,Aston Villa,ENG,1,1644.28112793,1952-06-01,1952-08-23
None,Aston Villa,ENG,1,1635.23266602,1952-08-24,1952-08-30
None,Aston Villa,ENG,1,1643.29919434,1952-08-31,1952-09-01
None,Aston Villa,ENG,1,1652.62817383,1952-09-02,1952-09-06
None,Aston Villa,ENG,1,1633.25231934,1952-09-07,1952-09-08
None,Aston Villa,ENG,1,1627.11096191,1952-09-09,1952-09-13
None,Aston Villa,ENG,1,1614.91552734,1952-09-14,1952-09-15
None,Aston Villa,ENG,1,1604.23608398,1952-09-16,1952-09-20
None,Aston Villa,ENG,1,1605.20629883,1952-09-21,1952-09-27
None,Aston Villa,ENG,1,1609.35339355,1952-09-28,1952-10-04
None,Aston Villa,ENG,1,1606.19274902,1952-10-05,1952-10-05
None,Aston Villa,ENG,1,1591.19274902,1952-10-06,1952-10-11
None,Aston Villa,ENG,1,1595.39880371,1952-10-12,1952-10-18
None,Aston Villa,ENG,1,1611.38952637,1952-10-19,1952-10-25
None,Aston Villa,ENG,1,1605.95141602,1952-10-26,1952-11-01
None,Aston Villa,ENG,1,1618.99658203,1952-11-02,1952-11-08
None,Aston Villa,ENG,1,1623.97229004,1952-11-09,1952-11-15
None,Aston Villa,ENG,1,1627.53344727,1952-11-16,1952-11-22
None,Aston Villa,ENG,1,1611.63427734,1952-11-23,1952-11-27
None,Aston Villa,ENG,1,1615.63427734,1952-11-28,1952-11-29
None,Aston Villa,ENG,1,1617.10229492,1952-11-30,1952-12-13
None,Aston Villa,ENG,1,1612.66491699,1952-12-14,1952-12-20
None,Aston Villa,ENG,1,1608.01000977,1952-12-21,1952-12-26
None,Aston Villa,ENG,1,1605.27380371,1952-12-27,1953-01-01
None,Aston Villa,ENG,1,1609.60705566,1953-01-02,1953-01-03
None,Aston Villa,ENG,1,1616.79321289,1953-01-04,1953-01-17
None,Aston Villa,ENG,1,1620.15026855,1953-01-18,1953-01-24
None,Aston Villa,ENG,1,1615.05224609,1953-01-25,1953-02-07
None,Aston Villa,ENG,1,1610.46655273,1953-02-08,1953-02-18
None,Aston Villa,ENG,1,1622.40075684,1953-02-19,1953-02-21
None,Aston Villa,ENG,1,1625.18286133,1953-02-22,1953-03-04
None,Aston Villa,ENG,1,1617.81835938,1953-03-05,1953-03-07
None,Aston Villa,ENG,1,1626.69616699,1953-03-08,1953-03-14
None,Aston Villa,ENG,1,1614.81079102,1953-03-15,1953-03-18
None,Aston Villa,ENG,1,1606.26550293,1953-03-19,1953-03-25
None,Aston Villa,ENG,1,1602.01721191,1953-03-26,1953-03-28
None,Aston Villa,ENG,1,1619.71435547,1953-03-29,1953-04-04
None,Aston Villa,ENG,1,1628.50793457,1953-04-05,1953-04-06
None,Aston Villa,ENG,1,1623.55639648,1953-04-07,1953-04-07
None,Aston Villa,ENG,1,1621.02478027,1953-04-08,1953-04-11
None,Aston Villa,ENG,1,1625.05029297,1953-04-12,1953-04-18
None,Aston Villa,ENG,1,1628.49450684,1953-04-19,1953-04-19
None,Aston Villa,ENG,1,1618.49450684,1953-04-20,1953-04-25
None,Aston Villa,ENG,1,1628.70849609,1953-04-26,1953-04-29
None,Aston Villa,ENG,1,1634.56481934,1953-04-30,1953-05-01
None,Aston Villa,ENG,1,1622.45202637,1953-05-02,1953-05-15
None,Aston Villa,ENG,1,1615.45202637,1953-05-16,1953-05-18
None,Aston Villa,ENG,1,1621.45202637,1953-05-19,1953-05-25
None,Aston Villa,ENG,1,1628.45202637,1953-05-26,1953-06-02
None,Aston Villa,ENG,1,1619.45202637,1953-06-03,1953-06-09
None,Aston Villa,ENG,1,1625.45202637,1953-06-10,1953-08-19
None,Aston Villa,ENG,1,1621.14416504,1953-08-20,1953-08-22
None,Aston Villa,ENG,1,1615.25585938,1953-08-23,1953-08-24
None,Aston Villa,ENG,1,1621.22790527,1953-08-25,1953-08-29
None,Aston Villa,ENG,1,1627.75415039,1953-08-30,1953-09-02
None,Aston Villa,ENG,1,1636.00292969,1953-09-03,1953-09-05
None,Aston Villa,ENG,1,1629.55627441,1953-09-06,1953-09-07
None,Aston Villa,ENG,1,1620.29797363,1953-09-08,1953-09-12
None,Aston Villa,ENG,1,1625.48083496,1953-09-13,1953-09-14
None,Aston Villa,ENG,1,1631.02539062,1953-09-15,1953-09-19
None,Aston Villa,ENG,1,1639.37304688,1953-09-20,1953-09-26
None,Aston Villa,ENG,1,1645.19592285,1953-09-27,1953-10-03
None,Aston Villa,ENG,1,1634.08520508,1953-10-04,1953-10-10
None,Aston Villa,ENG,1,1617.27148438,1953-10-11,1953-10-11
None,Aston Villa,ENG,1,1638.27148438,1953-10-12,1953-10-17
None,Aston Villa,ENG,1,1626.32580566,1953-10-18,1953-10-24
None,Aston Villa,ENG,1,1621.89050293,1953-10-25,1953-10-31
None,Aston Villa,ENG,1,1619.35302734,1953-11-01,1953-11-14
None,Aston Villa,ENG,1,1627.05529785,1953-11-15,1953-11-21
None,Aston Villa,ENG,1,1623.26977539,1953-11-22,1953-11-28
None,Aston Villa,ENG,1,1609.57458496,1953-11-29,1953-12-05
None,Aston Villa,ENG,1,1614.43847656,1953-12-06,1953-12-12
None,Aston Villa,ENG,1,1603.82788086,1953-12-13,1953-12-19
None,Aston Villa,ENG,1,1592.22351074,1953-12-20,1953-12-24
None,Aston Villa,ENG,1,1605.69494629,1953-12-25,1953-12-26
None,Aston Villa,ENG,1,1597.86132812,1953-12-27,1954-01-01
None,Aston Villa,ENG,1,1590.17602539,1954-01-02,1954-01-16
None,Aston Villa,ENG,1,1586.53881836,1954-01-17,1954-01-23
None,Aston Villa,ENG,1,1582.04296875,1954-01-24,1954-02-06
None,Aston Villa,ENG,1,1579.48999023,1954-02-07,1954-02-20
None,Aston Villa,ENG,1,1578.12854004,1954-02-21,1954-02-27
None,Aston Villa,ENG,1,1581.72399902,1954-02-28,1954-03-06
None,Aston Villa,ENG,1,1591.82519531,1954-03-07,1954-03-13
None,Aston Villa,ENG,1,1591.26306152,1954-03-14,1954-03-20
None,Aston Villa,ENG,1,1584.05578613,1954-03-21,1954-03-31
None,Aston Villa,ENG,1,1588.43664551,1954-04-01,1954-04-03
None,Aston Villa,ENG,1,1583.1661377,1954-04-04,1954-04-04
None,Aston Villa,ENG,1,1613.1661377,1954-04-05,1954-04-06
None,Aston Villa,ENG,1,1617.94604492,1954-04-07,1954-04-10
None,Aston Villa,ENG,1,1630.45703125,1954-04-11,1954-04-17
None,Aston Villa,ENG,1,1634.12670898,1954-04-18,1954-04-19
None,Aston Villa,ENG,1,1639.17321777,1954-04-20,1954-04-20
None,Aston Villa,ENG,1,1653.97387695,1954-04-21,1954-04-24
None,Aston Villa,ENG,1,1660.40563965,1954-04-25,1954-04-26
None,Aston Villa,ENG,1,1652.87304688,1954-04-27,1954-05-17
None,Aston Villa,ENG,1,1642.87304688,1954-05-18,1954-05-25
None,Aston Villa,ENG,1,1632.87304688,1954-05-26,1954-06-19
None,Aston Villa,ENG,1,1614.87304688,1954-06-20,1954-06-22
None,Aston Villa,ENG,1,1639.87304688,1954-06-23,1954-06-27
None,Aston Villa,ENG,1,1591.87304688,1954-06-28,1954-08-21
None,Aston Villa,ENG,1,1575.76159668,1954-08-22,1954-08-23
None,Aston Villa,ENG,1,1572.30822754,1954-08-24,1954-08-28
None,Aston Villa,ENG,1,1561.35180664,1954-08-29,1954-09-01
None,Aston Villa,ENG,1,1564.79321289,1954-09-02,1954-09-04
None,Aston Villa,ENG,1,1569.99829102,1954-09-05,1954-09-08
