Rank,Club,Country,Level,Elo,From,To
None,Ipswich,ENG,2,1382.71911621,1957-10-03,1957-10-05
None,Ipswich,ENG,2,1374.41760254,1957-10-06,1957-10-12
None,Ipswich,ENG,2,1370.02246094,1957-10-13,1957-10-19
None,Ipswich,ENG,2,1377.40258789,1957-10-20,1957-10-26
None,Ipswich,ENG,2,1371.92785645,1957-10-27,1957-11-02
None,Ipswich,ENG,2,1381.74450684,1957-11-03,1957-11-09
None,Ipswich,ENG,2,1387.47375488,1957-11-10,1957-11-16
None,Ipswich,ENG,2,1401.93762207,1957-11-17,1957-11-20
None,Ipswich,ENG,2,1407.68408203,1957-11-21,1957-11-23
None,Ipswich,ENG,2,1403.29077148,1957-11-24,1957-11-30
None,Ipswich,ENG,2,1410.09106445,1957-12-01,1957-12-04
None,Ipswich,ENG,2,1412.88098145,1957-12-05,1957-12-07
None,Ipswich,ENG,2,1408.27038574,1957-12-08,1957-12-14
None,Ipswich,ENG,2,1415.49658203,1957-12-15,1957-12-21
None,Ipswich,ENG,2,1423.76452637,1957-12-22,1957-12-25
None,Ipswich,ENG,2,1429.68054199,1957-12-26,1957-12-26
None,Ipswich,ENG,2,1437.33239746,1957-12-27,1957-12-28
None,Ipswich,ENG,2,1455.0567627,1957-12-29,1958-01-11
None,Ipswich,ENG,2,1471.6998291,1958-01-12,1958-01-14
None,Ipswich,ENG,2,1468.88232422,1958-01-15,1958-01-18
None,Ipswich,ENG,2,1463.55029297,1958-01-19,1958-02-01
None,Ipswich,ENG,2,1456.39758301,1958-02-02,1958-02-05
None,Ipswich,ENG,2,1466.53662109,1958-02-06,1958-02-08
None,Ipswich,ENG,2,1461.7824707,1958-02-09,1958-02-15
None,Ipswich,ENG,2,1463.58654785,1958-02-16,1958-02-22
None,Ipswich,ENG,2,1462.47546387,1958-02-23,1958-03-01
None,Ipswich,ENG,2,1478.00769043,1958-03-02,1958-03-08
None,Ipswich,ENG,2,1464.70422363,1958-03-09,1958-03-15
None,Ipswich,ENG,2,1458.82312012,1958-03-16,1958-03-22
None,Ipswich,ENG,2,1467.91760254,1958-03-23,1958-03-29
None,Ipswich,ENG,2,1463.55297852,1958-03-30,1958-04-05
None,Ipswich,ENG,2,1475.76184082,1958-04-06,1958-04-07
None,Ipswich,ENG,2,1483.34802246,1958-04-08,1958-04-08
None,Ipswich,ENG,2,1488.32666016,1958-04-09,1958-04-12
None,Ipswich,ENG,2,1480.52502441,1958-04-13,1958-04-19
None,Ipswich,ENG,2,1468.20544434,1958-04-20,1958-04-26
None,Ipswich,ENG,2,1468.60839844,1958-04-27,1958-05-08
None,Ipswich,ENG,2,1468.20483398,1958-05-09,1958-05-14
None,Ipswich,ENG,2,1454.1081543,1958-05-15,1958-08-23
None,Ipswich,ENG,2,1454.17114258,1958-08-24,1958-08-27
None,Ipswich,ENG,2,1459.10839844,1958-08-28,1958-08-30
None,Ipswich,ENG,2,1449.6739502,1958-08-31,1958-09-04
None,Ipswich,ENG,2,1442.06091309,1958-09-05,1958-09-06
None,Ipswich,ENG,2,1439.69177246,1958-09-07,1958-09-10
None,Ipswich,ENG,2,1435.56213379,1958-09-11,1958-09-13
None,Ipswich,ENG,2,1442.67004395,1958-09-14,1958-09-17
None,Ipswich,ENG,2,1436.28442383,1958-09-18,1958-09-20
None,Ipswich,ENG,2,1453.57531738,1958-09-21,1958-09-27
None,Ipswich,ENG,2,1439.98730469,1958-09-28,1958-10-04
None,Ipswich,ENG,2,1432.75671387,1958-10-05,1958-10-11
None,Ipswich,ENG,2,1443.92797852,1958-10-12,1958-10-18
None,Ipswich,ENG,2,1441.33007812,1958-10-19,1958-10-25
None,Ipswich,ENG,2,1431.8236084,1958-10-26,1958-11-01
None,Ipswich,ENG,2,1443.29455566,1958-11-02,1958-11-08
None,Ipswich,ENG,2,1438.68444824,1958-11-09,1958-11-12
None,Ipswich,ENG,2,1428.37219238,1958-11-13,1958-11-15
None,Ipswich,ENG,2,1433.56347656,1958-11-16,1958-11-18
None,Ipswich,ENG,2,1420.59155273,1958-11-19,1958-11-22
None,Ipswich,ENG,2,1430.45922852,1958-11-23,1958-11-29
None,Ipswich,ENG,2,1441.97387695,1958-11-30,1958-12-06
None,Ipswich,ENG,2,1452.40661621,1958-12-07,1958-12-13
None,Ipswich,ENG,2,1455.4831543,1958-12-14,1958-12-20
None,Ipswich,ENG,2,1460.16223145,1958-12-21,1958-12-26
None,Ipswich,ENG,2,1445.4666748,1958-12-27,1958-12-27
None,Ipswich,ENG,2,1448.64794922,1958-12-28,1959-01-03
None,Ipswich,ENG,2,1445.2722168,1959-01-04,1959-01-17
None,Ipswich,ENG,2,1437.22375488,1959-01-18,1959-01-31
None,Ipswich,ENG,2,1427.09094238,1959-02-01,1959-02-07
None,Ipswich,ENG,2,1414.45019531,1959-02-08,1959-02-16
None,Ipswich,ENG,2,1410.72851562,1959-02-17,1959-02-21
None,Ipswich,ENG,2,1416.08557129,1959-02-22,1959-03-07
None,Ipswich,ENG,2,1407.36535645,1959-03-08,1959-03-14
None,Ipswich,ENG,2,1413.67333984,1959-03-15,1959-03-21
None,Ipswich,ENG,2,1407.18713379,1959-03-22,1959-03-27
None,Ipswich,ENG,2,1399.28869629,1959-03-28,1959-03-28
None,Ipswich,ENG,2,1398.09716797,1959-03-29,1959-03-30
None,Ipswich,ENG,2,1396.06982422,1959-03-31,1959-04-04
None,Ipswich,ENG,2,1388.2479248,1959-04-05,1959-04-11
None,Ipswich,ENG,2,1392.73791504,1959-04-12,1959-04-18
None,Ipswich,ENG,2,1389.02526855,1959-04-19,1959-04-23
None,Ipswich,ENG,2,1398.8392334,1959-04-24,1959-04-25
None,Ipswich,ENG,2,1405.70422363,1959-04-26,1959-04-30
None,Ipswich,ENG,2,1414.73754883,1959-05-01,1959-08-22
None,Ipswich,ENG,2,1398.56494141,1959-08-23,1959-08-26
None,Ipswich,ENG,2,1407.99377441,1959-08-27,1959-08-29
None,Ipswich,ENG,2,1400.34838867,1959-08-30,1959-09-03
None,Ipswich,ENG,2,1395.60498047,1959-09-04,1959-09-05
None,Ipswich,ENG,2,1402.7175293,1959-09-06,1959-09-07
None,Ipswich,ENG,2,1399.34533691,1959-09-08,1959-09-12
None,Ipswich,ENG,2,1396.32019043,1959-09-13,1959-09-16
None,Ipswich,ENG,2,1409.67797852,1959-09-17,1959-09-19
None,Ipswich,ENG,2,1425.5838623,1959-09-20,1959-09-26
None,Ipswich,ENG,2,1439.35168457,1959-09-27,1959-09-30
None,Ipswich,ENG,2,1437.85498047,1959-10-01,1959-10-03
None,Ipswich,ENG,2,1449.1965332,1959-10-04,1959-10-07
None,Ipswich,ENG,2,1451.9309082,1959-10-08,1959-10-10
None,Ipswich,ENG,2,1451.97143555,1959-10-11,1959-10-17
None,Ipswich,ENG,2,1440.62634277,1959-10-18,1959-10-24
None,Ipswich,ENG,2,1436.30224609,1959-10-25,1959-10-31
None,Ipswich,ENG,2,1440.17895508,1959-11-01,1959-11-07
None,Ipswich,ENG,2,1436.328125,1959-11-08,1959-11-11
None,Ipswich,ENG,2,1441.52661133,1959-11-12,1959-11-14
None,Ipswich,ENG,2,1447.89746094,1959-11-15,1959-11-21
None,Ipswich,ENG,2,1438.06665039,1959-11-22,1959-11-24
None,Ipswich,ENG,2,1444.72583008,1959-11-25,1959-11-28
None,Ipswich,ENG,2,1439.29040527,1959-11-29,1959-12-05
None,Ipswich,ENG,2,1434.43237305,1959-12-06,1959-12-12
None,Ipswich,ENG,2,1432.67211914,1959-12-13,1959-12-19
None,Ipswich,ENG,2,1426.84655762,1959-12-20,1959-12-26
None,Ipswich,ENG,2,1435.4934082,1959-12-27,1959-12-28
None,Ipswich,ENG,2,1451.20898438,1959-12-29,1960-01-02
None,Ipswich,ENG,2,1460.52954102,1960-01-03,1960-01-16
None,Ipswich,ENG,2,1469.36352539,1960-01-17,1960-01-23
None,Ipswich,ENG,2,1478.74279785,1960-01-24,1960-02-06
None,Ipswich,ENG,2,1487.19628906,1960-02-07,1960-02-10
None,Ipswich,ENG,2,1481.97119141,1960-02-11,1960-02-13
None,Ipswich,ENG,2,1477.66125488,1960-02-14,1960-02-27
None,Ipswich,ENG,2,1481.61706543,1960-02-28,1960-03-02
None,Ipswich,ENG,2,1476.60717773,1960-03-03,1960-03-05
None,Ipswich,ENG,2,1492.32055664,1960-03-06,1960-03-12
None,Ipswich,ENG,2,1491.66186523,1960-03-13,1960-03-19
None,Ipswich,ENG,2,1477.91479492,1960-03-20,1960-03-26
None,Ipswich,ENG,2,1487.76306152,1960-03-27,1960-03-30
None,Ipswich,ENG,2,1495.58947754,1960-03-31,1960-04-02
None,Ipswich,ENG,2,1486.3527832,1960-04-03,1960-04-09
None,Ipswich,ENG,2,1481.90759277,1960-04-10,1960-04-15
None,Ipswich,ENG,2,1463.61242676,1960-04-16,1960-04-16
None,Ipswich,ENG,2,1478.53540039,1960-04-17,1960-04-18
None,Ipswich,ENG,2,1462.42944336,1960-04-19,1960-04-23
None,Ipswich,ENG,2,1454.00683594,1960-04-24,1960-04-30
None,Ipswich,ENG,2,1443.17028809,1960-05-01,1960-08-20
None,Ipswich,ENG,2,1458.35180664,1960-08-21,1960-08-25
None,Ipswich,ENG,2,1444.45605469,1960-08-26,1960-08-27
None,Ipswich,ENG,2,1453.09680176,1960-08-28,1960-08-30
None,Ipswich,ENG,2,1458.83789062,1960-08-31,1960-09-03
None,Ipswich,ENG,2,1461.86767578,1960-09-04,1960-09-07
None,Ipswich,ENG,2,1474.49975586,1960-09-08,1960-09-10
None,Ipswich,ENG,2,1480.56726074,1960-09-11,1960-09-13
None,Ipswich,ENG,2,1488.05053711,1960-09-14,1960-09-17
None,Ipswich,ENG,2,1489.21984863,1960-09-18,1960-09-24
None,Ipswich,ENG,2,1483.87023926,1960-09-25,1960-10-01
None,Ipswich,ENG,2,1503.7701416,1960-10-02,1960-10-08
None,Ipswich,ENG,2,1516.56152344,1960-10-09,1960-10-15
None,Ipswich,ENG,2,1507.74462891,1960-10-16,1960-10-22
None,Ipswich,ENG,2,1517.94213867,1960-10-23,1960-10-29
None,Ipswich,ENG,2,1495.64111328,1960-10-30,1960-11-05
None,Ipswich,ENG,2,1489.92053223,1960-11-06,1960-11-12
None,Ipswich,ENG,2,1494.40820312,1960-11-13,1960-11-16
None,Ipswich,ENG,2,1499.04870605,1960-11-17,1960-11-19
None,Ipswich,ENG,2,1491.16027832,1960-11-20,1960-11-26
None,Ipswich,ENG,2,1497.35583496,1960-11-27,1960-11-30
None,Ipswich,ENG,2,1505.2166748,1960-12-01,1960-12-03
None,Ipswich,ENG,2,1495.45056152,1960-12-04,1960-12-10
None,Ipswich,ENG,2,1501.70495605,1960-12-11,1960-12-17
None,Ipswich,ENG,2,1509.41955566,1960-12-18,1960-12-26
None,Ipswich,ENG,2,1523.98168945,1960-12-27,1960-12-27
None,Ipswich,ENG,2,1529.52331543,1960-12-28,1961-01-14
None,Ipswich,ENG,2,1532.76245117,1961-01-15,1961-01-18
None,Ipswich,ENG,2,1535.42297363,1961-01-19,1961-01-21
None,Ipswich,ENG,2,1538.9921875,1961-01-22,1961-02-04
None,Ipswich,ENG,2,1533.47229004,1961-02-05,1961-02-11
None,Ipswich,ENG,2,1534.50097656,1961-02-12,1961-02-18
None,Ipswich,ENG,2,1544.44958496,1961-02-19,1961-02-25
None,Ipswich,ENG,2,1547.59851074,1961-02-26,1961-03-07
None,Ipswich,ENG,2,1563.42541504,1961-03-08,1961-03-11
None,Ipswich,ENG,2,1565.82763672,1961-03-12,1961-03-15
None,Ipswich,ENG,2,1553.31408691,1961-03-16,1961-03-18
None,Ipswich,ENG,2,1560.71508789,1961-03-19,1961-03-25
None,Ipswich,ENG,2,1548.56726074,1961-03-26,1961-03-31
None,Ipswich,ENG,2,1554.38305664,1961-04-01,1961-04-01
None,Ipswich,ENG,2,1564.11730957,1961-04-02,1961-04-03
None,Ipswich,ENG,2,1554.31054688,1961-04-04,1961-04-08
None,Ipswich,ENG,2,1547.25524902,1961-04-09,1961-04-15
None,Ipswich,ENG,2,1555.58679199,1961-04-16,1961-04-22
None,Ipswich,ENG,2,1562.64379883,1961-04-23,1961-04-24
None,Ipswich,ENG,2,1575.46850586,1961-04-25,1961-04-29
None,Ipswich,ENG,2,1568.87426758,1961-04-30,1961-07-02
None,Ipswich,ENG,1,1568.87426758,1961-07-03,1961-08-19
None,Ipswich,ENG,1,1573.14526367,1961-08-20,1961-08-22
None,Ipswich,ENG,1,1570.91540527,1961-08-23,1961-08-26
None,Ipswich,ENG,1,1558.54125977,1961-08-27,1961-08-29
None,Ipswich,ENG,1,1576.66882324,1961-08-30,1961-09-02
94,Ipswich,ENG,1,1594.42199707,1961-09-03,1961-09-03
97,Ipswich,ENG,1,1594.42199707,1961-09-04,1961-09-05
91,Ipswich,ENG,1,1599.78662109,1961-09-06,1961-09-06
90,Ipswich,ENG,1,1599.78662109,1961-09-07,1961-09-09
86,Ipswich,ENG,1,1607.12744141,1961-09-10,1961-09-10
84,Ipswich,ENG,1,1607.12744141,1961-09-11,1961-09-13
86,Ipswich,ENG,1,1605.23132324,1961-09-14,1961-09-16
94,Ipswich,ENG,1,1598.0135498,1961-09-17,1961-09-17
92,Ipswich,ENG,1,1598.0135498,1961-09-18,1961-09-18
89,Ipswich,ENG,1,1601.67565918,1961-09-19,1961-09-20
89,Ipswich,ENG,1,1605.13208008,1961-09-21,1961-09-23
None,Ipswich,ENG,1,1591.44946289,1961-09-24,1961-09-24
98,Ipswich,ENG,1,1591.44946289,1961-09-25,1961-09-27
98,Ipswich,ENG,1,1592.04101562,1961-09-28,1961-09-30
80,Ipswich,ENG,1,1615.21472168,1961-10-01,1961-10-01
79,Ipswich,ENG,1,1615.21472168,1961-10-02,1961-10-04
80,Ipswich,ENG,1,1615.21472168,1961-10-05,1961-10-07
73,Ipswich,ENG,1,1622.92724609,1961-10-08,1961-10-14
80,Ipswich,ENG,1,1616.47192383,1961-10-15,1961-10-15
79,Ipswich,ENG,1,1616.47192383,1961-10-16,1961-10-16
85,Ipswich,ENG,1,1609.05603027,1961-10-17,1961-10-18
91,Ipswich,ENG,1,1593.7890625,1961-10-19,1961-10-21
87,Ipswich,ENG,1,1602.68151855,1961-10-22,1961-10-24
86,Ipswich,ENG,1,1605.65734863,1961-10-25,1961-10-25
85,Ipswich,ENG,1,1603.76184082,1961-10-26,1961-10-28
83,Ipswich,ENG,1,1606.80541992,1961-10-29,1961-10-31
82,Ipswich,ENG,1,1606.80541992,1961-11-01,1961-11-02
83,Ipswich,ENG,1,1606.08032227,1961-11-03,1961-11-04
82,Ipswich,ENG,1,1610.69763184,1961-11-05,1961-11-05
83,Ipswich,ENG,1,1610.69763184,1961-11-06,1961-11-06
82,Ipswich,ENG,1,1610.69763184,1961-11-07,1961-11-08
82,Ipswich,ENG,1,1608.55078125,1961-11-09,1961-11-11
83,Ipswich,ENG,1,1603.71130371,1961-11-12,1961-11-12
84,Ipswich,ENG,1,1603.71130371,1961-11-13,1961-11-15
86,Ipswich,ENG,1,1603.71130371,1961-11-16,1961-11-18
80,Ipswich,ENG,1,1612.89880371,1961-11-19,1961-11-22
83,Ipswich,ENG,1,1612.89880371,1961-11-23,1961-11-25
73,Ipswich,ENG,1,1628.55480957,1961-11-26,1961-11-26
74,Ipswich,ENG,1,1628.55480957,1961-11-27,1961-12-02
70,Ipswich,ENG,1,1635.10571289,1961-12-03,1961-12-03
71,Ipswich,ENG,1,1635.10571289,1961-12-04,1961-12-09
76,Ipswich,ENG,1,1626.24597168,1961-12-10,1961-12-10
78,Ipswich,ENG,1,1626.24597168,1961-12-11,1961-12-16
73,Ipswich,ENG,1,1630.74108887,1961-12-17,1961-12-17
76,Ipswich,ENG,1,1630.74108887,1961-12-18,1961-12-18
77,Ipswich,ENG,1,1630.74108887,1961-12-19,1961-12-23
83,Ipswich,ENG,1,1619.1151123,1961-12-24,1961-12-26
80,Ipswich,ENG,1,1624.27233887,1961-12-27,1961-12-30
79,Ipswich,ENG,1,1624.27233887,1961-12-31,1961-12-31
78,Ipswich,ENG,1,1624.27233887,1962-01-01,1962-01-13
72,Ipswich,ENG,1,1632.59033203,1962-01-14,1962-01-14
71,Ipswich,ENG,1,1632.59033203,1962-01-15,1962-01-20
77,Ipswich,ENG,1,1624.16552734,1962-01-21,1962-01-21
78,Ipswich,ENG,1,1624.16552734,1962-01-22,1962-01-27
77,Ipswich,ENG,1,1624.16552734,1962-01-28,1962-01-28
76,Ipswich,ENG,1,1624.16552734,1962-01-29,1962-02-03
73,Ipswich,ENG,1,1633.38391113,1962-02-04,1962-02-04
71,Ipswich,ENG,1,1633.38391113,1962-02-05,1962-02-07
70,Ipswich,ENG,1,1633.38391113,1962-02-08,1962-02-10
64,Ipswich,ENG,1,1641.27441406,1962-02-11,1962-02-11
62,Ipswich,ENG,1,1641.27441406,1962-02-12,1962-02-14
61,Ipswich,ENG,1,1641.75036621,1962-02-15,1962-02-18
63,Ipswich,ENG,1,1641.75036621,1962-02-19,1962-02-20
64,Ipswich,ENG,1,1641.75036621,1962-02-21,1962-02-22
63,Ipswich,ENG,1,1641.75036621,1962-02-23,1962-02-24
59,Ipswich,ENG,1,1644.27197266,1962-02-25,1962-02-26
54,Ipswich,ENG,1,1655.99621582,1962-02-27,1962-03-03
49,Ipswich,ENG,1,1664.99829102,1962-03-04,1962-03-04
51,Ipswich,ENG,1,1664.99829102,1962-03-05,1962-03-09
47,Ipswich,ENG,1,1670.5859375,1962-03-10,1962-03-10
48,Ipswich,ENG,1,1670.5859375,1962-03-11,1962-03-11
47,Ipswich,ENG,1,1670.5859375,1962-03-12,1962-03-14
40,Ipswich,ENG,1,1687.40795898,1962-03-15,1962-03-17
41,Ipswich,ENG,1,1682.75500488,1962-03-18,1962-03-18
42,Ipswich,ENG,1,1682.75500488,1962-03-19,1962-03-21
43,Ipswich,ENG,1,1680.22875977,1962-03-22,1962-03-24
41,Ipswich,ENG,1,1680.76184082,1962-03-25,1962-03-25
42,Ipswich,ENG,1,1680.76184082,1962-03-26,1962-03-28
36,Ipswich,ENG,1,1693.77209473,1962-03-29,1962-03-30
35,Ipswich,ENG,1,1693.77209473,1962-03-31,1962-03-31
34,Ipswich,ENG,1,1697.62878418,1962-04-01,1962-04-05
36,Ipswich,ENG,1,1693.53100586,1962-04-06,1962-04-07
42,Ipswich,ENG,1,1679.26818848,1962-04-08,1962-04-08
41,Ipswich,ENG,1,1679.26818848,1962-04-09,1962-04-14
40,Ipswich,ENG,1,1681.28466797,1962-04-15,1962-04-19
41,Ipswich,ENG,1,1681.28466797,1962-04-20,1962-04-20
45,Ipswich,ENG,1,1676.88916016,1962-04-21,1962-04-21
46,Ipswich,ENG,1,1675.68908691,1962-04-22,1962-04-23
38,Ipswich,ENG,1,1691.48046875,1962-04-24,1962-04-28
34,Ipswich,ENG,1,1697.53076172,1962-04-29,1962-05-02
33,Ipswich,ENG,1,1697.53076172,1962-05-03,1962-05-05
34,Ipswich,ENG,1,1697.53076172,1962-05-06,1962-05-07
35,Ipswich,ENG,1,1697.53076172,1962-05-08,1962-05-10
34,Ipswich,ENG,1,1697.53076172,1962-05-11,1962-05-14
33,Ipswich,ENG,1,1697.53076172,1962-05-15,1962-06-01
35,Ipswich,ENG,1,1697.53076172,1962-06-02,1962-06-05
33,Ipswich,ENG,1,1697.53076172,1962-06-06,1962-06-07
34,Ipswich,ENG,1,1697.53076172,1962-06-08,1962-06-11
32,Ipswich,ENG,1,1697.53076172,1962-06-12,1962-07-02
31,Ipswich,ENG,1,1697.53076172,1962-07-03,1962-07-27
30,Ipswich,ENG,1,1697.53076172,1962-07-28,1962-08-05
29,Ipswich,ENG,1,1697.53076172,1962-08-06,1962-08-18
30,Ipswich,ENG,1,1691.96704102,1962-08-19,1962-08-19
31,Ipswich,ENG,1,1691.96704102,1962-08-20,1962-08-20
34,Ipswich,ENG,1,1685.29992676,1962-08-21,1962-08-22
35,Ipswich,ENG,1,1685.29992676,1962-08-23,1962-08-25
43,Ipswich,ENG,1,1678.84008789,1962-08-26,1962-08-26
44,Ipswich,ENG,1,1678.84008789,1962-08-27,1962-08-27
43,Ipswich,ENG,1,1678.84008789,1962-08-28,1962-08-28
35,Ipswich,ENG,1,1685.31079102,1962-08-29,1962-09-01
38,Ipswich,ENG,1,1680.3737793,1962-09-02,1962-09-02
40,Ipswich,ENG,1,1680.3737793,1962-09-03,1962-09-05
41,Ipswich,ENG,1,1673.16845703,1962-09-06,1962-09-08
31,Ipswich,ENG,1,1686.2532959,1962-09-09,1962-09-09
32,Ipswich,ENG,1,1686.2532959,1962-09-10,1962-09-11
35,Ipswich,ENG,1,1680.22595215,1962-09-12,1962-09-12
36,Ipswich,ENG,1,1680.22595215,1962-09-13,1962-09-15
35,Ipswich,ENG,1,1680.56774902,1962-09-16,1962-09-18
35,Ipswich,ENG,1,1680.6229248,1962-09-19,1962-09-22
46,Ipswich,ENG,1,1670.1628418,1962-09-23,1962-09-23
44,Ipswich,ENG,1,1670.1628418,1962-09-24,1962-09-25
43,Ipswich,ENG,1,1670.26965332,1962-09-26,1962-09-29
50,Ipswich,ENG,1,1662.22033691,1962-09-30,1962-09-30
51,Ipswich,ENG,1,1662.22033691,1962-10-01,1962-10-06
58,Ipswich,ENG,1,1652.17773438,1962-10-07,1962-10-13
57,Ipswich,ENG,1,1652.04663086,1962-10-14,1962-10-20
58,Ipswich,ENG,1,1649.44299316,1962-10-21,1962-10-21
57,Ipswich,ENG,1,1649.44299316,1962-10-22,1962-10-24
55,Ipswich,ENG,1,1649.44299316,1962-10-25,1962-10-27
57,Ipswich,ENG,1,1644.72998047,1962-10-28,1962-10-28
60,Ipswich,ENG,1,1644.72998047,1962-10-29,1962-10-31
55,Ipswich,ENG,1,1652.1496582,1962-11-01,1962-11-03
66,Ipswich,ENG,1,1635.9420166,1962-11-04,1962-11-04
68,Ipswich,ENG,1,1635.9420166,1962-11-05,1962-11-06
67,Ipswich,ENG,1,1635.9420166,1962-11-07,1962-11-10
62,Ipswich,ENG,1,1642.74230957,1962-11-11,1962-11-11
61,Ipswich,ENG,1,1642.74230957,1962-11-12,1962-11-14
58,Ipswich,ENG,1,1651.05029297,1962-11-15,1962-11-17
75,Ipswich,ENG,1,1629.17028809,1962-11-18,1962-11-19
77,Ipswich,ENG,1,1623.97937012,1962-11-20,1962-11-21
78,Ipswich,ENG,1,1623.97937012,1962-11-22,1962-11-24
89,Ipswich,ENG,1,1616.41918945,1962-11-25,1962-11-28
93,Ipswich,ENG,1,1613.99328613,1962-11-29,1962-12-01
79,Ipswich,ENG,1,1623.31079102,1962-12-02,1962-12-04
82,Ipswich,ENG,1,1623.31079102,1962-12-05,1962-12-08
87,Ipswich,ENG,1,1618.89221191,1962-12-09,1962-12-09
88,Ipswich,ENG,1,1618.89221191,1962-12-10,1962-12-15
78,Ipswich,ENG,1,1629.14685059,1962-12-16,1962-12-16
80,Ipswich,ENG,1,1629.14685059,1962-12-17,1962-12-21
76,Ipswich,ENG,1,1634.58691406,1962-12-22,1962-12-23
75,Ipswich,ENG,1,1634.58691406,1962-12-24,1962-12-26
78,Ipswich,ENG,1,1629.11889648,1962-12-27,1962-12-29
80,Ipswich,ENG,1,1629.11889648,1962-12-30,1962-12-30
81,Ipswich,ENG,1,1629.11889648,1962-12-31,1963-01-14
82,Ipswich,ENG,1,1629.11889648,1963-01-15,1963-01-20
