Rank,Club,Country,Level,Elo,From,To
None,Middlesbrough,ENG,1,1585.20947266,1947-09-14,1947-09-20
None,Middlesbrough,ENG,1,1575.84631348,1947-09-21,1947-09-27
None,Middlesbrough,ENG,1,1593.31091309,1947-09-28,1947-10-04
None,Middlesbrough,ENG,1,1603.66967773,1947-10-05,1947-10-11
None,Middlesbrough,ENG,1,1592.92712402,1947-10-12,1947-10-18
None,Middlesbrough,ENG,1,1585.09729004,1947-10-19,1947-10-19
None,Middlesbrough,ENG,1,1613.09729004,1947-10-20,1947-10-25
None,Middlesbrough,ENG,1,1617.69543457,1947-10-26,1947-11-01
None,Middlesbrough,ENG,1,1610.49267578,1947-11-02,1947-11-08
None,Middlesbrough,ENG,1,1597.9543457,1947-11-09,1947-11-15
None,Middlesbrough,ENG,1,1616.31616211,1947-11-16,1947-11-22
None,Middlesbrough,ENG,1,1633.62988281,1947-11-23,1947-11-29
None,Middlesbrough,ENG,1,1656.22290039,1947-11-30,1947-12-06
None,Middlesbrough,ENG,1,1652.19262695,1947-12-07,1947-12-13
None,Middlesbrough,ENG,1,1655.45959473,1947-12-14,1947-12-20
None,Middlesbrough,ENG,1,1651.44995117,1947-12-21,1947-12-25
None,Middlesbrough,ENG,1,1644.4119873,1947-12-26,1947-12-27
None,Middlesbrough,ENG,1,1632.61779785,1947-12-28,1948-01-01
None,Middlesbrough,ENG,1,1620.33886719,1948-01-02,1948-01-03
None,Middlesbrough,ENG,1,1618.47485352,1948-01-04,1948-01-17
None,Middlesbrough,ENG,1,1633.69616699,1948-01-18,1948-01-31
None,Middlesbrough,ENG,1,1623.97033691,1948-02-01,1948-02-14
None,Middlesbrough,ENG,1,1630.34741211,1948-02-15,1948-02-21
None,Middlesbrough,ENG,1,1639.86486816,1948-02-22,1948-02-28
None,Middlesbrough,ENG,1,1633.97253418,1948-02-29,1948-03-06
None,Middlesbrough,ENG,1,1629.11962891,1948-03-07,1948-03-13
None,Middlesbrough,ENG,1,1621.84338379,1948-03-14,1948-03-20
None,Middlesbrough,ENG,1,1620.68066406,1948-03-21,1948-03-26
None,Middlesbrough,ENG,1,1612.13269043,1948-03-27,1948-03-27
None,Middlesbrough,ENG,1,1604.00805664,1948-03-28,1948-03-29
None,Middlesbrough,ENG,1,1604.67553711,1948-03-30,1948-04-03
None,Middlesbrough,ENG,1,1609.53942871,1948-04-04,1948-04-10
None,Middlesbrough,ENG,1,1604.59301758,1948-04-11,1948-04-11
None,Middlesbrough,ENG,1,1627.59301758,1948-04-12,1948-04-14
None,Middlesbrough,ENG,1,1617.18676758,1948-04-15,1948-04-17
None,Middlesbrough,ENG,1,1613.48925781,1948-04-18,1948-04-24
None,Middlesbrough,ENG,1,1603.99719238,1948-04-25,1948-05-01
None,Middlesbrough,ENG,1,1592.86035156,1948-05-02,1948-05-17
None,Middlesbrough,ENG,1,1619.86035156,1948-05-18,1948-08-21
None,Middlesbrough,ENG,1,1614.43823242,1948-08-22,1948-08-25
None,Middlesbrough,ENG,1,1616.61645508,1948-08-26,1948-08-28
None,Middlesbrough,ENG,1,1622.50036621,1948-08-29,1948-09-01
None,Middlesbrough,ENG,1,1619.95117188,1948-09-02,1948-09-04
None,Middlesbrough,ENG,1,1609.58300781,1948-09-05,1948-09-08
None,Middlesbrough,ENG,1,1606.63781738,1948-09-09,1948-09-11
None,Middlesbrough,ENG,1,1618.89135742,1948-09-12,1948-09-15
None,Middlesbrough,ENG,1,1620.38818359,1948-09-16,1948-09-18
None,Middlesbrough,ENG,1,1612.48657227,1948-09-19,1948-09-25
None,Middlesbrough,ENG,1,1600.69421387,1948-09-26,1948-10-02
None,Middlesbrough,ENG,1,1591.27209473,1948-10-03,1948-10-09
None,Middlesbrough,ENG,1,1614.11877441,1948-10-10,1948-10-10
None,Middlesbrough,ENG,1,1627.11877441,1948-10-11,1948-10-16
None,Middlesbrough,ENG,1,1642.11914062,1948-10-17,1948-10-23
None,Middlesbrough,ENG,1,1634.30029297,1948-10-24,1948-10-30
None,Middlesbrough,ENG,1,1641.7734375,1948-10-31,1948-11-06
None,Middlesbrough,ENG,1,1637.67907715,1948-11-07,1948-11-11
None,Middlesbrough,ENG,1,1641.67907715,1948-11-12,1948-11-13
None,Middlesbrough,ENG,1,1635.20153809,1948-11-14,1948-11-20
None,Middlesbrough,ENG,1,1636.49829102,1948-11-21,1948-11-27
None,Middlesbrough,ENG,1,1625.35791016,1948-11-28,1948-12-04
None,Middlesbrough,ENG,1,1623.65075684,1948-12-05,1948-12-11
None,Middlesbrough,ENG,1,1636.78393555,1948-12-12,1948-12-18
None,Middlesbrough,ENG,1,1634.15063477,1948-12-19,1948-12-25
None,Middlesbrough,ENG,1,1629.7644043,1948-12-26,1948-12-27
None,Middlesbrough,ENG,1,1627.85266113,1948-12-28,1949-01-01
None,Middlesbrough,ENG,1,1620.55236816,1949-01-02,1949-01-15
None,Middlesbrough,ENG,1,1625.37329102,1949-01-16,1949-01-22
None,Middlesbrough,ENG,1,1629.74487305,1949-01-23,1949-02-19
None,Middlesbrough,ENG,1,1624.71508789,1949-02-20,1949-02-26
None,Middlesbrough,ENG,1,1615.34423828,1949-02-27,1949-03-05
None,Middlesbrough,ENG,1,1614.80505371,1949-03-06,1949-03-12
None,Middlesbrough,ENG,1,1608.44616699,1949-03-13,1949-03-19
None,Middlesbrough,ENG,1,1613.91186523,1949-03-20,1949-04-02
None,Middlesbrough,ENG,1,1621.83117676,1949-04-03,1949-04-09
None,Middlesbrough,ENG,1,1628.20703125,1949-04-10,1949-04-10
None,Middlesbrough,ENG,1,1575.20703125,1949-04-11,1949-04-15
None,Middlesbrough,ENG,1,1572.00952148,1949-04-16,1949-04-16
None,Middlesbrough,ENG,1,1562.81738281,1949-04-17,1949-04-18
None,Middlesbrough,ENG,1,1570.1895752,1949-04-19,1949-04-23
None,Middlesbrough,ENG,1,1574.44958496,1949-04-24,1949-04-27
None,Middlesbrough,ENG,1,1572.44616699,1949-04-28,1949-04-30
None,Middlesbrough,ENG,1,1580.06494141,1949-05-01,1949-05-02
None,Middlesbrough,ENG,1,1577.71081543,1949-05-03,1949-05-07
None,Middlesbrough,ENG,1,1582.64587402,1949-05-08,1949-05-14
None,Middlesbrough,ENG,1,1571.64587402,1949-05-15,1949-05-20
None,Middlesbrough,ENG,1,1577.64587402,1949-05-21,1949-05-25
None,Middlesbrough,ENG,1,1585.64587402,1949-05-26,1949-08-20
None,Middlesbrough,ENG,1,1575.52172852,1949-08-21,1949-08-22
None,Middlesbrough,ENG,1,1579.30761719,1949-08-23,1949-08-27
None,Middlesbrough,ENG,1,1581.68347168,1949-08-28,1949-08-31
None,Middlesbrough,ENG,1,1590.52819824,1949-09-01,1949-09-03
None,Middlesbrough,ENG,1,1576.8692627,1949-09-04,1949-09-07
None,Middlesbrough,ENG,1,1565.46728516,1949-09-08,1949-09-10
None,Middlesbrough,ENG,1,1561.56335449,1949-09-11,1949-09-17
None,Middlesbrough,ENG,1,1550.55651855,1949-09-18,1949-09-22
None,Middlesbrough,ENG,1,1522.55651855,1949-09-23,1949-09-24
None,Middlesbrough,ENG,1,1542.28833008,1949-09-25,1949-10-01
None,Middlesbrough,ENG,1,1540.5246582,1949-10-02,1949-10-08
None,Middlesbrough,ENG,1,1536.11743164,1949-10-09,1949-10-15
None,Middlesbrough,ENG,1,1537.87121582,1949-10-16,1949-10-16
None,Middlesbrough,ENG,1,1560.87121582,1949-10-17,1949-10-22
None,Middlesbrough,ENG,1,1572.09655762,1949-10-23,1949-10-29
None,Middlesbrough,ENG,1,1576.82385254,1949-10-30,1949-11-05
None,Middlesbrough,ENG,1,1573.58227539,1949-11-06,1949-11-12
None,Middlesbrough,ENG,1,1583.45593262,1949-11-13,1949-11-19
None,Middlesbrough,ENG,1,1585.1394043,1949-11-20,1949-11-26
None,Middlesbrough,ENG,1,1591.40917969,1949-11-27,1949-12-03
None,Middlesbrough,ENG,1,1598.63769531,1949-12-04,1949-12-10
None,Middlesbrough,ENG,1,1611.55786133,1949-12-11,1949-12-17
None,Middlesbrough,ENG,1,1602.03161621,1949-12-18,1949-12-24
None,Middlesbrough,ENG,1,1610.03723145,1949-12-25,1949-12-26
None,Middlesbrough,ENG,1,1621.77050781,1949-12-27,1949-12-27
None,Middlesbrough,ENG,1,1628.00634766,1949-12-28,1949-12-31
None,Middlesbrough,ENG,1,1633.67346191,1950-01-01,1950-01-14
None,Middlesbrough,ENG,1,1643.32141113,1950-01-15,1950-01-21
None,Middlesbrough,ENG,1,1631.89868164,1950-01-22,1950-02-04
None,Middlesbrough,ENG,1,1635.75158691,1950-02-05,1950-02-18
None,Middlesbrough,ENG,1,1644.45959473,1950-02-19,1950-02-25
None,Middlesbrough,ENG,1,1657.34289551,1950-02-26,1950-03-08
None,Middlesbrough,ENG,1,1661.79553223,1950-03-09,1950-03-11
None,Middlesbrough,ENG,1,1654.41491699,1950-03-12,1950-03-25
None,Middlesbrough,ENG,1,1663.58361816,1950-03-26,1950-03-29
None,Middlesbrough,ENG,1,1657.49536133,1950-03-30,1950-04-01
None,Middlesbrough,ENG,1,1672.0135498,1950-04-02,1950-04-07
None,Middlesbrough,ENG,1,1666.01501465,1950-04-08,1950-04-08
None,Middlesbrough,ENG,1,1671.98535156,1950-04-09,1950-04-10
None,Middlesbrough,ENG,1,1681.92468262,1950-04-11,1950-04-15
None,Middlesbrough,ENG,1,1681.60229492,1950-04-16,1950-04-16
None,Middlesbrough,ENG,1,1700.60229492,1950-04-17,1950-04-22
None,Middlesbrough,ENG,1,1705.48510742,1950-04-23,1950-04-29
None,Middlesbrough,ENG,1,1698.71533203,1950-04-30,1950-05-06
None,Middlesbrough,ENG,1,1706.38452148,1950-05-07,1950-05-15
None,Middlesbrough,ENG,1,1712.38452148,1950-05-16,1950-05-20
None,Middlesbrough,ENG,1,1717.38452148,1950-05-21,1950-06-26
None,Middlesbrough,ENG,1,1726.38452148,1950-06-27,1950-06-30
None,Middlesbrough,ENG,1,1670.38452148,1950-07-01,1950-07-03
None,Middlesbrough,ENG,1,1635.38452148,1950-07-04,1950-08-19
None,Middlesbrough,ENG,1,1640.28649902,1950-08-20,1950-08-23
None,Middlesbrough,ENG,1,1647.02282715,1950-08-24,1950-08-26
None,Middlesbrough,ENG,1,1653.25134277,1950-08-27,1950-08-30
None,Middlesbrough,ENG,1,1645.22363281,1950-08-31,1950-09-02
None,Middlesbrough,ENG,1,1635.89953613,1950-09-03,1950-09-06
None,Middlesbrough,ENG,1,1639.5657959,1950-09-07,1950-09-09
None,Middlesbrough,ENG,1,1645.88439941,1950-09-10,1950-09-13
None,Middlesbrough,ENG,1,1654.42895508,1950-09-14,1950-09-16
None,Middlesbrough,ENG,1,1659.58032227,1950-09-17,1950-09-23
None,Middlesbrough,ENG,1,1649.1574707,1950-09-24,1950-09-30
None,Middlesbrough,ENG,1,1659.35620117,1950-10-01,1950-10-07
None,Middlesbrough,ENG,1,1669.65063477,1950-10-08,1950-10-08
None,Middlesbrough,ENG,1,1682.65063477,1950-10-09,1950-10-14
None,Middlesbrough,ENG,1,1678.48791504,1950-10-15,1950-10-21
None,Middlesbrough,ENG,1,1680.1385498,1950-10-22,1950-10-28
None,Middlesbrough,ENG,1,1673.58825684,1950-10-29,1950-11-04
None,Middlesbrough,ENG,1,1681.80090332,1950-11-05,1950-11-11
None,Middlesbrough,ENG,1,1677.43920898,1950-11-12,1950-11-18
None,Middlesbrough,ENG,1,1694.61425781,1950-11-19,1950-11-25
None,Middlesbrough,ENG,1,1693.53491211,1950-11-26,1950-12-02
None,Middlesbrough,ENG,1,1694.78503418,1950-12-03,1950-12-09
None,Middlesbrough,ENG,1,1699.08349609,1950-12-10,1950-12-16
None,Middlesbrough,ENG,1,1704.37145996,1950-12-17,1950-12-23
None,Middlesbrough,ENG,1,1702.87719727,1950-12-24,1950-12-25
None,Middlesbrough,ENG,1,1707.46569824,1950-12-26,1950-12-30
None,Middlesbrough,ENG,1,1702.60241699,1950-12-31,1951-01-13
None,Middlesbrough,ENG,1,1694.6607666,1951-01-14,1951-01-20
None,Middlesbrough,ENG,1,1696.47277832,1951-01-21,1951-02-03
None,Middlesbrough,ENG,1,1689.9354248,1951-02-04,1951-02-17
None,Middlesbrough,ENG,1,1696.00073242,1951-02-18,1951-03-03
None,Middlesbrough,ENG,1,1688.29553223,1951-03-04,1951-03-10
None,Middlesbrough,ENG,1,1683.48510742,1951-03-11,1951-03-17
None,Middlesbrough,ENG,1,1670.33874512,1951-03-18,1951-03-23
None,Middlesbrough,ENG,1,1673.58459473,1951-03-24,1951-03-24
None,Middlesbrough,ENG,1,1676.3704834,1951-03-25,1951-03-26
None,Middlesbrough,ENG,1,1665.17077637,1951-03-27,1951-03-31
None,Middlesbrough,ENG,1,1648.90368652,1951-04-01,1951-04-07
None,Middlesbrough,ENG,1,1644.75524902,1951-04-08,1951-04-11
None,Middlesbrough,ENG,1,1634.27661133,1951-04-12,1951-04-14
None,Middlesbrough,ENG,1,1630.32897949,1951-04-15,1951-04-15
None,Middlesbrough,ENG,1,1601.32897949,1951-04-16,1951-04-21
None,Middlesbrough,ENG,1,1599.80761719,1951-04-22,1951-04-28
None,Middlesbrough,ENG,1,1587.58728027,1951-04-29,1951-05-05
None,Middlesbrough,ENG,1,1582.81030273,1951-05-06,1951-05-10
None,Middlesbrough,ENG,1,1593.81030273,1951-05-11,1951-05-20
None,Middlesbrough,ENG,1,1596.81030273,1951-05-21,1951-08-18
None,Middlesbrough,ENG,1,1603.88305664,1951-08-19,1951-08-22
None,Middlesbrough,ENG,1,1599.30090332,1951-08-23,1951-08-25
None,Middlesbrough,ENG,1,1608.01062012,1951-08-26,1951-08-29
None,Middlesbrough,ENG,1,1595.48779297,1951-08-30,1951-09-01
None,Middlesbrough,ENG,1,1606.55957031,1951-09-02,1951-09-03
None,Middlesbrough,ENG,1,1599.54138184,1951-09-04,1951-09-08
None,Middlesbrough,ENG,1,1593.09472656,1951-09-09,1951-09-15
None,Middlesbrough,ENG,1,1598.07922363,1951-09-16,1951-09-22
None,Middlesbrough,ENG,1,1591.56359863,1951-09-23,1951-09-29
None,Middlesbrough,ENG,1,1600.39038086,1951-09-30,1951-10-06
None,Middlesbrough,ENG,1,1587.55444336,1951-10-07,1951-10-13
None,Middlesbrough,ENG,1,1583.90893555,1951-10-14,1951-10-20
None,Middlesbrough,ENG,1,1580.95446777,1951-10-21,1951-10-21
None,Middlesbrough,ENG,1,1572.95446777,1951-10-22,1951-10-27
None,Middlesbrough,ENG,1,1576.46923828,1951-10-28,1951-11-03
None,Middlesbrough,ENG,1,1561.78527832,1951-11-04,1951-11-10
None,Middlesbrough,ENG,1,1555.61853027,1951-11-11,1951-11-17
None,Middlesbrough,ENG,1,1556.38818359,1951-11-18,1951-11-24
None,Middlesbrough,ENG,1,1549.4564209,1951-11-25,1951-12-01
None,Middlesbrough,ENG,1,1530.15246582,1951-12-02,1951-12-08
None,Middlesbrough,ENG,1,1521.91882324,1951-12-09,1951-12-15
None,Middlesbrough,ENG,1,1517.6262207,1951-12-16,1951-12-22
None,Middlesbrough,ENG,1,1503.24084473,1951-12-23,1951-12-26
None,Middlesbrough,ENG,1,1512.31115723,1951-12-27,1951-12-29
None,Middlesbrough,ENG,1,1501.26745605,1951-12-30,1952-01-05
None,Middlesbrough,ENG,1,1507.79577637,1952-01-06,1952-01-19
None,Middlesbrough,ENG,1,1492.15014648,1952-01-20,1952-01-26
None,Middlesbrough,ENG,1,1496.32556152,1952-01-27,1952-02-09
None,Middlesbrough,ENG,1,1487.48046875,1952-02-10,1952-02-16
None,Middlesbrough,ENG,1,1476.02026367,1952-02-17,1952-03-01
None,Middlesbrough,ENG,1,1485.49035645,1952-03-02,1952-03-08
None,Middlesbrough,ENG,1,1490.12841797,1952-03-09,1952-03-15
None,Middlesbrough,ENG,1,1498.26098633,1952-03-16,1952-03-22
None,Middlesbrough,ENG,1,1494.81787109,1952-03-23,1952-03-29
None,Middlesbrough,ENG,1,1493.55615234,1952-03-30,1952-04-05
None,Middlesbrough,ENG,1,1487.85424805,1952-04-06,1952-04-06
None,Middlesbrough,ENG,1,1511.85424805,1952-04-07,1952-04-11
None,Middlesbrough,ENG,1,1529.4675293,1952-04-12,1952-04-12
None,Middlesbrough,ENG,1,1539.75939941,1952-04-13,1952-04-14
None,Middlesbrough,ENG,1,1546.57983398,1952-04-15,1952-04-19
None,Middlesbrough,ENG,1,1541.43896484,1952-04-20,1952-04-23
None,Middlesbrough,ENG,1,1551.41699219,1952-04-24,1952-04-26
None,Middlesbrough,ENG,1,1561.47583008,1952-04-27,1952-05-03
None,Middlesbrough,ENG,1,1555.57470703,1952-05-04,1952-05-21
None,Middlesbrough,ENG,1,1558.57470703,1952-05-22,1952-05-31
None,Middlesbrough,ENG,1,1579.57470703,1952-06-01,1952-08-23
None,Middlesbrough,ENG,1,1590.61486816,1952-08-24,1952-08-27
None,Middlesbrough,ENG,1,1596.15124512,1952-08-28,1952-08-30
None,Middlesbrough,ENG,1,1594.55639648,1952-08-31,1952-09-03
None,Middlesbrough,ENG,1,1594.78088379,1952-09-04,1952-09-06
None,Middlesbrough,ENG,1,1588.21154785,1952-09-07,1952-09-13
None,Middlesbrough,ENG,1,1592.48828125,1952-09-14,1952-09-17
None,Middlesbrough,ENG,1,1583.27954102,1952-09-18,1952-09-20
None,Middlesbrough,ENG,1,1576.62573242,1952-09-21,1952-09-27
None,Middlesbrough,ENG,1,1566.81689453,1952-09-28,1952-10-04
None,Middlesbrough,ENG,1,1576.86669922,1952-10-05,1952-10-05
None,Middlesbrough,ENG,1,1561.86669922,1952-10-06,1952-10-11
None,Middlesbrough,ENG,1,1557.66064453,1952-10-12,1952-10-18
None,Middlesbrough,ENG,1,1549.54760742,1952-10-19,1952-10-25
None,Middlesbrough,ENG,1,1554.1282959,1952-10-26,1952-11-01
None,Middlesbrough,ENG,1,1560.5682373,1952-11-02,1952-11-08
None,Middlesbrough,ENG,1,1557.65063477,1952-11-09,1952-11-15
None,Middlesbrough,ENG,1,1571.1953125,1952-11-16,1952-11-22
None,Middlesbrough,ENG,1,1576.25354004,1952-11-23,1952-11-27
None,Middlesbrough,ENG,1,1580.25354004,1952-11-28,1952-11-29
None,Middlesbrough,ENG,1,1590.02001953,1952-11-30,1952-12-06
None,Middlesbrough,ENG,1,1586.71496582,1952-12-07,1952-12-13
None,Middlesbrough,ENG,1,1592.66699219,1952-12-14,1952-12-20
None,Middlesbrough,ENG,1,1590.9354248,1952-12-21,1952-12-25
None,Middlesbrough,ENG,1,1582.56884766,1952-12-26,1952-12-27
None,Middlesbrough,ENG,1,1567.64575195,1952-12-28,1953-01-01
None,Middlesbrough,ENG,1,1565.4901123,1953-01-02,1953-01-03
None,Middlesbrough,ENG,1,1560.23461914,1953-01-04,1953-01-17
None,Middlesbrough,ENG,1,1556.32678223,1953-01-18,1953-01-24
None,Middlesbrough,ENG,1,1546.26062012,1953-01-25,1953-02-07
None,Middlesbrough,ENG,1,1536.15161133,1953-02-08,1953-02-18
None,Middlesbrough,ENG,1,1531.23181152,1953-02-19,1953-02-21
None,Middlesbrough,ENG,1,1526.32226562,1953-02-22,1953-03-04
None,Middlesbrough,ENG,1,1533.68676758,1953-03-05,1953-03-07
None,Middlesbrough,ENG,1,1539.07702637,1953-03-08,1953-03-14
None,Middlesbrough,ENG,1,1538.91088867,1953-03-15,1953-03-21
None,Middlesbrough,ENG,1,1534.98583984,1953-03-22,1953-03-28
None,Middlesbrough,ENG,1,1548.45019531,1953-03-29,1953-04-03
None,Middlesbrough,ENG,1,1544.29199219,1953-04-04,1953-04-04
None,Middlesbrough,ENG,1,1546.72143555,1953-04-05,1953-04-06
None,Middlesbrough,ENG,1,1553.21435547,1953-04-07,1953-04-11
None,Middlesbrough,ENG,1,1568.33166504,1953-04-12,1953-04-18
None,Middlesbrough,ENG,1,1571.14550781,1953-04-19,1953-04-19
None,Middlesbrough,ENG,1,1561.14550781,1953-04-20,1953-04-25
None,Middlesbrough,ENG,1,1577.84594727,1953-04-26,1953-05-02
None,Middlesbrough,ENG,1,1597.01733398,1953-05-03,1953-05-15
None,Middlesbrough,ENG,1,1590.01733398,1953-05-16,1953-05-18
None,Middlesbrough,ENG,1,1596.01733398,1953-05-19,1953-05-25
None,Middlesbrough,ENG,1,1603.01733398,1953-05-26,1953-06-02
None,Middlesbrough,ENG,1,1594.01733398,1953-06-03,1953-06-09
None,Middlesbrough,ENG,1,1600.01733398,1953-06-10,1953-08-19
None,Middlesbrough,ENG,1,1596.47998047,1953-08-20,1953-08-22
None,Middlesbrough,ENG,1,1580.79125977,1953-08-23,1953-08-26
None,Middlesbrough,ENG,1,1576.09887695,1953-08-27,1953-08-29
None,Middlesbrough,ENG,1,1570.38330078,1953-08-30,1953-09-02
None,Middlesbrough,ENG,1,1575.87780762,1953-09-03,1953-09-05
None,Middlesbrough,ENG,1,1563.58972168,1953-09-06,1953-09-09
None,Middlesbrough,ENG,1,1568.02685547,1953-09-10,1953-09-12
None,Middlesbrough,ENG,1,1558.61315918,1953-09-13,1953-09-16
None,Middlesbrough,ENG,1,1543.25866699,1953-09-17,1953-09-19
None,Middlesbrough,ENG,1,1551.90991211,1953-09-20,1953-09-26
None,Middlesbrough,ENG,1,1548.25646973,1953-09-27,1953-10-03
None,Middlesbrough,ENG,1,1546.1418457,1953-10-04,1953-10-10
None,Middlesbrough,ENG,1,1552.14562988,1953-10-11,1953-10-11
None,Middlesbrough,ENG,1,1573.14562988,1953-10-12,1953-10-17
None,Middlesbrough,ENG,1,1575.61181641,1953-10-18,1953-10-24
None,Middlesbrough,ENG,1,1566.83093262,1953-10-25,1953-10-31
None,Middlesbrough,ENG,1,1582.4317627,1953-11-01,1953-11-07
None,Middlesbrough,ENG,1,1583.17260742,1953-11-08,1953-11-14
None,Middlesbrough,ENG,1,1579.47033691,1953-11-15,1953-11-21
None,Middlesbrough,ENG,1,1568.41186523,1953-11-22,1953-11-28
None,Middlesbrough,ENG,1,1564.8795166,1953-11-29,1953-12-05
None,Middlesbrough,ENG,1,1576.24951172,1953-12-06,1953-12-12
None,Middlesbrough,ENG,1,1571.31005859,1953-12-13,1953-12-19
None,Middlesbrough,ENG,1,1568.52819824,1953-12-20,1953-12-25
None,Middlesbrough,ENG,1,1558.22253418,1953-12-26,1953-12-26
None,Middlesbrough,ENG,1,1569.60644531,1953-12-27,1954-01-02
None,Middlesbrough,ENG,1,1579.60998535,1954-01-03,1954-01-16
None,Middlesbrough,ENG,1,1572.89941406,1954-01-17,1954-01-23
None,Middlesbrough,ENG,1,1559.56848145,1954-01-24,1954-02-06
None,Middlesbrough,ENG,1,1552.70056152,1954-02-07,1954-02-13
None,Middlesbrough,ENG,1,1537.92663574,1954-02-14,1954-02-24
None,Middlesbrough,ENG,1,1540.0645752,1954-02-25,1954-02-27
None,Middlesbrough,ENG,1,1542.83422852,1954-02-28,1954-03-06
None,Middlesbrough,ENG,1,1541.73730469,1954-03-07,1954-03-13
None,Middlesbrough,ENG,1,1546.98046875,1954-03-14,1954-03-20
None,Middlesbrough,ENG,1,1545.12109375,1954-03-21,1954-03-27
None,Middlesbrough,ENG,1,1564.68029785,1954-03-28,1954-04-03
None,Middlesbrough,ENG,1,1569.95080566,1954-04-04,1954-04-04
None,Middlesbrough,ENG,1,1599.95080566,1954-04-05,1954-04-10
None,Middlesbrough,ENG,1,1590.89575195,1954-04-11,1954-04-16
None,Middlesbrough,ENG,1,1579.61425781,1954-04-17,1954-04-17
None,Middlesbrough,ENG,1,1576.81628418,1954-04-18,1954-04-19
None,Middlesbrough,ENG,1,1567.48706055,1954-04-20,1954-04-24
